%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
83251.377,301.756,0.961,0.000,-0.004,0.016,-2.594,-0.334,0.963,1.987,1.514,-1.142,-1.175,-2.033,0.783,1.357,3.803,-2.230,3.770,2.826,0.727,-0.225,24.102,-0.017,1.617,0.005,535.048,336.269
83243.315,301.767,0.961,0.000,-0.162,0.016,-2.594,-1.560,1.070,1.568,0.433,-1.453,-1.388,-1.926,0.000,1.461,4.437,-3.080,3.874,2.198,0.623,0.564,26.049,-0.017,1.769,0.006,535.048,336.269
83243.315,301.764,0.961,0.000,-0.083,-0.304,-2.918,-0.446,0.642,1.568,1.081,-1.557,-1.495,-2.140,0.559,1.044,3.803,-2.230,3.455,2.093,0.519,-0.113,26.060,0.021,1.759,0.006,535.048,336.269
83243.315,301.764,0.961,0.000,-0.083,-0.304,-3.026,-0.000,1.606,1.882,0.973,-0.830,-2.029,-1.712,0.336,1.879,4.437,-2.018,4.188,1.570,0.831,-0.113,26.049,0.021,1.749,0.007,535.048,336.269
83251.377,301.762,0.961,0.000,-0.162,-0.304,-3.242,-0.780,1.391,1.359,0.865,-1.349,-1.708,-3.103,0.336,2.088,4.015,-2.336,3.769,2.303,0.000,-0.113,26.049,0.041,1.779,0.006,535.048,336.269
83239.283,301.765,0.961,0.000,-0.241,-0.144,-3.459,-1.226,1.284,2.091,1.081,-1.660,-1.815,-2.568,-0.781,1.775,3.698,-2.230,4.188,2.512,1.038,-0.901,26.060,0.002,1.759,0.005,535.048,336.269
83243.315,301.760,0.961,0.000,-0.241,-0.144,-3.459,-0.557,0.642,1.673,1.298,-1.038,-1.708,-2.568,0.336,1.044,4.226,-1.912,3.769,2.617,0.727,-0.225,26.091,0.041,1.759,0.006,535.048,336.269
83243.315,301.764,0.961,0.000,-0.083,-0.144,-3.459,-0.557,1.713,1.464,0.865,-1.038,-1.281,-2.140,-0.223,1.983,3.275,-2.336,3.979,1.989,0.934,-0.000,26.049,0.060,1.739,0.006,535.048,336.269
83235.252,301.764,0.961,0.000,-0.241,-0.144,-2.702,-1.783,1.391,1.882,0.324,-1.661,-2.029,-2.568,0.224,1.775,4.331,-3.080,3.979,2.617,0.727,-0.338,26.039,0.002,1.749,0.006,535.048,336.269
83243.315,301.764,0.961,0.000,-0.004,-0.304,-3.026,-0.223,1.499,1.777,1.514,-2.387,-1.815,-2.354,0.224,1.148,4.437,-1.699,3.769,2.198,0.831,-0.788,26.049,0.060,1.769,0.006,535.048,336.269
83235.252,301.762,0.961,0.000,-0.241,0.336,-2.918,-0.669,1.820,2.300,1.190,-1.661,-2.349,-2.461,0.447,1.148,4.437,-2.336,4.502,2.198,1.246,0.226,26.060,0.021,1.759,0.006,535.048,336.269
83235.252,301.765,0.961,0.000,-0.241,0.016,-3.567,-0.557,1.713,1.987,0.649,-1.349,-1.281,-2.675,-0.112,1.670,3.803,-1.699,3.664,2.303,0.623,-0.000,26.070,0.002,1.769,0.006,535.048,336.269
83235.252,301.760,0.961,0.000,-0.004,-0.144,-2.702,-1.226,1.606,1.882,1.190,-1.245,-1.281,-2.140,-0.670,1.461,4.332,-2.655,3.979,2.721,1.038,-0.338,26.070,0.002,1.769,0.006,535.048,336.269
83243.315,301.765,0.961,0.000,-0.004,0.016,-2.702,-0.334,0.535,1.255,1.298,-1.142,-1.708,-2.461,0.671,1.148,4.015,-2.655,3.246,2.303,0.727,0.338,26.060,0.021,1.749,0.006,535.048,336.269
83239.283,301.762,0.961,0.000,-0.162,-0.304,-3.134,-1.115,1.606,0.941,0.973,-1.557,-2.029,-2.568,0.112,1.566,4.120,-2.230,3.246,1.256,0.727,-0.675,26.028,0.021,1.749,0.006,535.048,336.269
83247.346,301.764,0.961,0.566,0.154,0.016,-2.918,-0.892,1.070,1.777,0.433,-1.142,-2.029,-2.889,-0.558,1.774,3.909,-2.761,3.665,1.989,0.208,-0.113,26.049,0.002,1.749,0.006,535.048,336.269
83239.283,301.765,0.961,0.000,-0.162,-0.144,-3.134,-1.337,1.284,1.777,1.406,-1.764,-1.815,-2.675,-0.335,1.148,3.592,-2.336,3.875,2.198,0.831,-0.788,26.039,0.041,1.759,0.006,535.048,336.269
83247.346,301.762,0.961,0.000,-0.162,-0.144,-2.810,-1.003,1.284,1.046,1.190,-0.623,-2.029,-2.675,0.671,1.044,4.015,-1.912,4.398,1.884,0.623,-0.225,26.039,-0.017,1.769,0.006,535.048,336.269
83235.252,301.768,0.961,0.000,-0.162,-0.464,-3.675,-0.780,1.284,1.464,0.757,-1.349,-1.602,-2.782,0.224,1.357,3.381,-2.230,3.665,1.570,0.727,-0.225,26.049,0.060,1.759,0.006,535.048,336.269
83235.252,301.762,0.961,0.000,-0.083,-0.144,-2.918,-1.337,0.963,1.464,0.649,-1.453,-2.029,-2.782,-0.112,1.670,4.332,-3.080,3.665,2.198,0.623,-0.338,26.049,0.041,1.759,0.007,535.048,336.269
83231.220,301.765,0.961,0.000,-0.241,-0.144,-3.242,-0.111,1.177,2.405,1.298,-1.661,-1.281,-2.140,0.671,1.253,4.120,-2.230,3.141,2.617,0.623,-0.788,26.060,0.002,1.739,0.006,535.048,336.269
83251.377,301.772,0.961,0.000,-0.162,-0.304,-2.918,-1.560,1.177,1.568,1.190,-1.660,-1.708,-2.247,-0.447,2.088,4.120,-3.186,4.502,2.512,0.519,0.226,27.954,0.041,1.881,0.007,535.048,336.269
83259.440,301.772,0.961,0.000,-0.083,-0.144,-3.026,-0.669,0.963,1.673,1.190,-2.075,-1.175,-2.675,0.112,1.357,4.331,-2.018,3.246,1.989,0.623,-0.000,27.944,0.021,1.871,0.007,535.048,336.269
83255.409,301.770,0.961,0.000,-0.162,-0.304,-3.242,-0.557,1.713,1.464,0.541,-1.245,-2.242,-2.461,0.559,1.670,4.120,-2.124,3.874,1.256,0.727,-0.000,27.944,0.021,1.891,0.007,535.048,336.269
83247.346,301.767,0.961,0.000,-0.083,-0.304,-3.026,-1.003,1.927,2.091,0.324,-1.557,-1.602,-2.782,0.112,2.192,4.437,-2.443,4.083,2.093,0.415,0.113,27.954,0.002,1.881,0.007,535.048,336.269
83247.346,301.765,0.961,0.000,-0.083,-0.144,-2.918,-1.449,1.713,1.359,1.406,-1.349,-2.242,-2.354,-0.670,1.253,4.120,-2.336,3.874,2.303,0.831,-1.013,27.954,0.079,1.891,0.007,535.048,336.269
83259.440,301.768,0.961,0.000,-0.083,0.016,-2.918,-1.003,0.963,1.987,0.757,-1.142,-2.456,-2.247,0.224,0.522,4.226,-1.912,3.979,2.617,0.208,-0.113,27.965,0.041,1.891,0.007,535.048,336.269
83251.377,301.767,0.961,0.000,-0.162,-0.144,-3.026,-0.780,1.499,1.359,1.730,-1.349,-1.495,-2.568,0.112,2.192,3.275,-2.230,4.293,1.779,0.623,0.226,27.944,0.041,1.871,0.008,535.048,336.269
83251.377,301.770,0.961,0.000,-0.083,-0.144,-2.810,-1.115,1.499,2.091,0.216,-1.245,-2.029,-2.247,0.224,1.566,4.437,-3.080,4.502,2.617,0.208,-0.000,27.954,-0.017,1.871,0.007,535.048,336.269
83255.409,301.767,0.961,0.000,-0.162,-0.304,-3.242,-0.557,1.499,1.568,1.081,-1.764,-1.602,-1.819,0.224,1.566,4.437,-2.336,3.769,2.303,0.623,-0.563,27.954,0.041,1.881,0.007,535.048,336.269
83255.409,301.765,0.961,0.000,-0.083,0.016,-2.810,-0.000,1.927,1.568,0.973,-1.038,-2.456,-2.033,-0.112,1.357,3.909,-2.443,4.293,2.198,0.415,-0.225,27.944,0.041,1.891,0.007,535.048,336.269
83251.377,301.768,0.961,0.000,-0.083,-0.144,-3.783,-0.780,1.499,1.673,1.622,-1.349,-1.281,-2.782,0.335,1.774,3.169,-2.761,4.083,2.303,0.415,-0.675,27.954,0.021,1.871,0.008,535.048,336.269
83255.409,301.768,0.961,0.000,-0.004,-0.304,-2.918,-1.672,1.070,1.777,0.865,-1.453,-1.388,-2.354,-0.447,1.461,4.120,-2.549,4.083,2.512,0.727,-0.338,27.965,0.041,1.871,0.006,535.048,336.269
83251.377,301.770,0.961,0.000,-0.083,-0.144,-3.351,-0.669,0.642,2.091,1.081,-1.453,-1.602,-2.354,1.118,1.148,4.120,-1.805,3.665,2.198,1.038,-0.338,27.954,0.041,1.881,0.006,535.048,336.269
83251.377,301.770,0.961,0.000,-0.083,-0.304,-3.675,-1.003,1.499,1.255,0.865,-1.557,-1.922,-2.247,0.559,2.192,3.381,-2.443,3.875,1.779,0.934,-0.113,27.934,0.041,1.881,0.007,535.048,336.269
83251.377,301.768,0.961,0.000,-0.004,0.016,-2.594,-1.003,1.713,2.091,0.541,-1.245,-1.495,-2.568,0.112,1.983,4.332,-2.018,4.189,2.198,0.311,-0.000,27.934,0.021,1.871,0.008,535.048,336.269
83251.377,301.768,0.961,0.000,-0.083,-0.304,-2.594,-0.780,1.391,1.464,1.730,-1.868,-1.815,-2.033,0.335,1.879,4.332,-2.230,3.665,2.303,1.350,-1.126,27.944,0.021,1.871,0.007,535.048,336.269
83247.346,301.768,0.961,0.000,-0.162,-0.464,-3.134,-0.669,1.284,1.882,1.081,-1.038,-1.815,-2.354,0.783,1.148,4.120,-2.124,4.398,1.989,1.038,-0.113,27.954,0.041,1.891,0.007,535.048,336.269
83251.377,301.767,0.961,0.000,-0.004,0.016,-3.675,-1.226,1.927,1.673,1.622,-1.142,-1.388,-2.568,0.224,1.983,3.698,-1.593,4.293,2.093,0.311,0.564,27.944,0.041,1.881,0.007,535.048,336.269
83247.346,301.768,0.961,0.000,-0.083,-0.144,-2.810,-1.449,1.499,1.777,0.433,-1.557,-1.922,-1.819,-0.223,1.253,4.332,-2.443,4.608,2.512,0.934,-0.450,27.954,0.060,1.871,0.007,535.048,336.269
83247.346,301.768,0.961,0.000,-0.004,-0.304,-2.918,-0.223,0.856,2.196,1.081,-2.283,-2.029,-2.354,0.559,1.566,4.226,-2.124,3.456,1.989,0.727,-0.113,27.944,0.021,1.912,0.006,535.048,336.269
83255.409,301.775,0.961,0.000,-0.320,-0.304,-2.918,-1.337,1.927,1.150,1.190,-1.141,-2.349,-2.354,0.671,1.357,4.015,-2.018,4.397,1.779,1.142,-0.000,30.099,0.021,1.993,0.008,535.048,336.269
83259.440,301.775,0.961,0.000,-0.162,-0.624,-2.810,-0.892,1.606,2.300,0.433,-1.660,-1.388,-2.675,0.000,1.983,4.331,-2.124,4.083,2.407,0.000,-0.000,30.110,0.041,1.983,0.007,535.048,336.269
83259.440,301.770,0.961,0.000,-0.162,-0.304,-3.134,-0.892,1.499,1.464,1.081,-1.557,-2.349,-2.033,0.112,1.566,4.437,-1.699,4.502,2.721,1.453,-0.675,30.099,0.021,1.993,0.008,535.048,336.269
83255.409,301.768,0.961,0.000,-0.241,-0.304,-2.810,-0.780,1.177,2.091,1.081,-1.349,-1.922,-2.140,0.783,1.566,4.120,-1.805,4.083,2.303,0.623,-0.000,30.099,0.041,2.013,0.008,535.048,336.269
83255.409,301.770,0.961,0.000,-0.399,-0.144,-3.134,-0.669,1.713,1.359,1.190,-1.349,-1.708,-2.675,0.559,2.088,3.803,-1.912,4.397,1.465,0.831,-0.113,30.089,0.002,1.983,0.008,535.048,336.269
83255.409,301.770,0.961,0.000,-0.241,0.016,-3.026,-1.337,1.391,1.777,0.757,-1.245,-1.602,-2.247,0.224,2.088,4.648,-2.549,3.979,2.721,0.311,-0.225,30.099,0.041,1.993,0.008,535.048,336.269
83251.377,301.768,0.961,0.000,-0.241,-0.464,-2.810,-0.446,2.034,1.882,1.406,-1.972,-1.388,-2.461,0.224,2.192,4.120,-1.912,4.188,2.512,1.038,-0.450,30.058,0.041,1.993,0.007,535.048,336.269
83263.472,301.768,0.961,0.000,-0.162,-0.144,-3.026,0.112,1.606,1.568,1.514,-0.934,-2.349,-2.461,0.559,1.357,4.331,-1.912,4.083,2.198,0.208,0.226,30.068,0.021,1.983,0.007,535.048,336.269
83255.409,301.772,0.961,0.000,-0.241,-0.464,-3.351,-1.115,1.499,2.196,1.730,-1.038,-1.815,-2.675,0.895,1.983,3.698,-1.593,4.816,2.721,1.142,0.564,30.089,0.021,2.003,0.008,535.048,336.269
83251.377,301.768,0.961,0.000,-0.399,-0.304,-2.594,-1.449,2.034,1.987,0.973,-1.038,-1.602,-2.140,0.000,2.296,4.754,-2.549,4.188,2.617,0.727,0.113,30.079,0.021,1.983,0.008,535.048,336.269
83247.346,301.772,0.961,0.000,-0.320,-0.144,-3.026,-0.223,1.284,1.882,1.406,-2.076,-0.854,-1.712,0.559,2.088,4.649,-2.018,3.979,2.931,0.934,-0.225,30.079,0.060,1.993,0.008,535.048,336.269
83251.377,301.772,0.961,0.000,-0.162,-0.304,-3.242,-0.669,2.141,1.882,1.514,-1.245,-2.029,-2.033,0.671,2.088,3.909,-2.124,4.502,1.779,0.623,-0.000,30.079,0.041,2.003,0.008,535.048,336.269
83251.377,301.772,0.961,0.000,-0.320,-0.304,-2.918,-1.003,1.606,2.091,1.298,-1.453,-0.961,-2.461,0.224,2.192,4.543,-2.124,4.188,2.617,0.311,-0.225,30.089,0.041,1.993,0.007,535.048,336.269
83255.409,301.772,0.961,0.000,-0.162,-0.304,-2.918,-1.560,1.391,1.987,1.514,-1.349,-1.495,-1.926,-0.223,1.461,4.332,-2.124,4.607,2.407,0.623,-1.126,30.099,0.021,2.013,0.007,535.048,336.269
83255.409,301.772,0.961,0.000,-0.162,0.016,-3.459,-0.557,1.177,2.405,0.757,-1.349,-1.495,-2.033,1.007,1.044,3.909,-2.124,3.664,2.198,0.208,-0.450,30.089,0.060,1.993,0.008,535.048,336.269
83251.377,301.772,0.961,0.000,-0.162,0.016,-3.242,-0.557,1.499,0.836,0.973,-1.142,-1.281,-2.354,0.000,1.983,4.015,-1.593,4.607,1.570,0.623,-0.000,30.079,0.021,2.003,0.007,535.048,336.269
83255.409,301.770,0.961,0.000,-0.083,-0.144,-2.810,-1.115,1.927,1.673,0.973,-1.764,-1.815,-2.675,0.559,1.774,3.909,-2.018,3.664,1.989,0.208,-0.563,30.099,0.060,1.993,0.008,535.048,336.269
83255.409,301.772,0.961,0.000,-0.004,0.336,-2.810,-1.003,1.177,1.673,1.622,-1.661,-2.029,-2.568,-0.112,1.461,4.120,-2.230,3.769,2.093,0.519,-1.238,30.089,0.041,2.003,0.008,535.048,336.269
83251.377,301.772,0.961,0.000,-0.162,-0.304,-3.134,-1.115,0.963,1.987,0.865,-1.453,-2.563,-2.461,0.224,0.939,4.226,-2.336,3.979,2.093,0.623,0.564,30.099,0.060,2.013,0.007,535.048,336.269
83251.377,301.772,0.961,0.000,-0.162,-0.144,-3.675,-1.003,1.499,1.255,1.081,-1.038,-1.388,-2.996,0.000,1.983,3.169,-2.336,3.664,2.093,0.311,-0.563,30.089,0.041,2.003,0.008,535.048,336.269
83259.440,301.783,0.961,0.000,-0.162,0.336,-3.351,-1.115,1.820,1.150,1.298,-1.245,-1.602,-2.461,0.112,1.670,3.486,-2.018,4.293,1.989,0.727,-0.000,33.015,0.079,2.155,0.009,535.048,336.269
83263.472,301.785,0.961,0.000,-0.083,-0.304,-2.810,-1.783,1.713,1.777,0.865,-1.038,-1.388,-2.140,0.224,1.566,4.226,-2.443,4.293,2.721,0.415,-0.450,33.015,0.079,2.166,0.010,535.048,336.269
83259.440,301.785,0.961,0.000,-0.004,0.176,-2.918,-0.892,0.963,1.464,0.973,-2.491,-1.602,-2.140,-0.000,1.148,3.803,-1.593,3.664,2.407,0.519,-0.338,32.994,0.118,2.145,0.010,535.048,336.269
83263.472,301.780,0.961,0.000,-0.162,0.016,-3.242,-1.003,1.927,1.673,1.730,-0.830,-1.922,-2.247,0.224,1.774,4.648,-2.230,4.502,2.093,0.831,0.113,33.004,0.079,2.166,0.011,535.048,336.269
83259.440,301.785,0.961,0.000,-0.162,0.176,-3.134,-0.557,1.713,1.777,0.541,-1.245,-1.708,-2.889,0.559,2.088,3.909,-1.805,3.979,2.721,0.415,-0.113,33.004,0.079,2.176,0.010,535.048,336.269
83263.472,301.785,0.961,0.000,-0.083,0.336,-2.702,-1.560,1.391,1.882,0.649,-1.557,-1.708,-2.140,-0.112,1.879,4.332,-2.230,4.188,2.407,0.623,-0.225,32.994,0.079,2.166,0.010,535.048,336.269
83259.440,301.785,0.961,0.000,-0.083,0.336,-3.242,-0.780,0.428,1.777,0.973,-1.764,-1.495,-2.461,0.895,1.253,4.226,-2.018,3.664,2.198,0.934,0.113,33.004,0.079,2.166,0.009,535.048,336.269
83263.472,301.783,0.961,0.000,-0.004,0.016,-3.134,-0.446,1.606,0.836,1.406,-1.661,-1.815,-2.782,0.671,2.296,4.015,-1.805,4.083,1.675,0.623,-0.338,33.015,0.098,2.166,0.009,535.048,336.269
83263.472,301.785,0.961,0.000,-0.083,0.016,-3.351,-1.337,1.606,1.882,0.757,-1.142,-2.242,-2.675,0.671,2.088,4.226,-2.549,4.397,2.931,-0.207,0.451,33.004,0.060,2.155,0.011,535.048,336.269
83263.472,301.786,0.961,0.000,-0.083,-0.144,-3.134,-1.226,1.177,1.568,1.514,-1.661,-1.815,-2.140,-0.112,1.774,3.909,-1.805,3.874,2.512,0.623,-1.238,33.004,0.060,2.166,0.010,535.048,336.269
83255.409,301.786,0.961,0.000,-0.083,0.176,-3.242,-0.111,0.963,1.777,1.406,-1.038,-1.495,-2.354,0.447,0.626,4.015,-2.230,4.083,2.407,0.623,0.451,33.004,0.118,2.155,0.010,535.048,336.269
83263.472,301.783,0.961,0.000,-0.162,0.016,-3.026,-1.115,1.606,1.464,1.081,-1.142,-1.495,-2.461,0.112,2.296,3.803,-2.443,4.188,1.779,0.727,-0.000,33.025,0.098,2.166,0.010,535.048,336.269
83263.472,301.781,0.961,0.000,-0.241,0.016,-3.351,-1.449,1.606,2.300,0.541,-1.557,-1.602,-2.247,-0.000,1.879,4.649,-2.655,4.189,2.407,0.104,-0.225,33.004,0.118,2.155,0.009,535.048,336.269
83259.440,301.781,0.961,0.000,-0.083,0.016,-3.026,-0.780,1.070,1.673,1.514,-2.283,-1.495,-2.354,0.112,1.566,4.015,-1.912,3.875,2.826,0.519,-0.901,33.036,0.098,2.145,0.010,535.048,336.269
83263.472,301.780,0.961,0.000,-0.162,0.016,-2.486,-0.557,1.606,1.882,0.865,-1.038,-2.349,-2.461,0.559,1.148,4.120,-2.230,3.875,1.884,0.934,-0.225,33.004,0.118,2.155,0.010,535.048,336.269
83263.472,301.783,0.961,0.000,-0.399,-0.144,-3.891,-0.557,1.391,1.255,1.081,-1.349,-1.388,-2.675,0.112,1.774,3.803,-2.230,4.398,2.093,0.623,-0.338,33.015,0.060,2.155,0.011,535.048,336.269
83255.409,301.781,0.961,0.000,-0.320,-0.144,-3.026,-1.672,1.499,1.673,1.081,-1.764,-1.495,-2.247,-0.335,1.566,4.437,-2.761,3.979,2.512,0.934,-1.013,32.994,0.060,2.135,0.010,535.048,336.269
83243.315,301.781,0.961,0.000,-0.083,0.176,-3.242,0.112,0.535,1.464,0.973,-1.868,-1.388,-2.247,0.671,1.461,3.909,-2.124,3.351,2.617,0.000,-0.675,33.004,0.098,2.176,0.010,535.048,336.269
83251.377,301.785,0.961,0.000,-0.083,0.016,-3.242,-0.669,1.606,1.359,0.973,-1.245,-2.029,-1.819,0.559,1.566,4.015,-2.124,4.503,1.151,0.934,-0.225,33.025,0.098,2.166,0.010,535.048,336.269
83263.472,301.780,0.961,0.000,-0.083,0.016,-3.567,-0.892,2.034,1.255,1.190,-1.557,-1.602,-3.317,-0.000,1.670,3.698,-2.230,3.979,2.407,0.104,-0.450,33.004,0.098,2.155,0.010,535.048,336.269
83235.252,301.809,0.961,19.866,189.588,-0.304,197.913,199.075,202.200,202.496,201.914,199.421,198.758,198.533,200.964,201.981,204.743,199.387,205.526,202.742,201.197,200.112,-19.951,-2.634,-0.934,-0.088,535.048,336.269
83235.252,301.809,0.961,19.858,189.430,-0.144,196.939,199.185,201.558,201.869,201.373,199.109,199.186,197.353,200.181,201.668,203.369,198.429,204.060,202.114,201.094,198.871,-19.940,-2.634,-0.944,-0.088,535.048,336.269
83239.283,301.807,0.961,19.866,189.588,0.016,197.264,197.846,201.449,201.660,200.724,198.486,198.009,197.460,199.286,201.250,203.264,196.621,203.641,201.591,200.159,199.548,-19.951,-2.654,-0.934,-0.087,535.048,336.269
83243.315,301.810,0.961,19.869,189.667,-0.144,196.614,199.074,201.021,201.481,200.941,197.758,198.544,197.997,200.516,201.668,204.215,197.791,203.537,202.010,200.263,198.758,-19.930,-2.596,-0.944,-0.088,535.048,336.269
83235.252,301.809,0.961,19.866,189.588,-0.144,196.289,198.850,201.128,200.854,200.616,198.070,197.474,197.460,199.510,200.624,203.686,197.046,203.641,201.486,200.575,200.563,-19.919,-2.615,-0.924,-0.088,535.048,336.269
83239.283,301.810,0.961,19.861,189.509,0.336,196.181,199.297,201.878,202.422,201.698,199.212,199.614,198.104,201.187,201.981,204.215,198.642,204.584,202.428,201.509,200.563,-19.940,-2.615,-0.944,-0.087,535.048,336.269
83251.377,301.809,0.961,19.868,189.667,-0.144,197.805,198.962,202.199,202.317,201.373,198.900,199.292,198.426,200.404,201.981,204.849,197.897,204.374,203.580,201.405,200.676,-19.961,-2.596,-0.944,-0.089,535.048,336.269
83235.252,301.807,0.961,19.866,189.588,0.016,198.455,200.414,202.092,202.736,201.806,199.420,199.613,198.747,201.746,201.981,205.060,198.642,204.374,203.789,201.405,201.014,-19.951,-2.634,-0.924,-0.088,535.048,336.269
83231.220,301.807,0.961,19.862,189.509,0.016,198.238,200.414,203.376,202.422,202.779,199.420,199.720,199.176,201.635,203.234,205.377,198.855,205.107,202.638,201.717,201.352,-19.951,-2.615,-0.934,-0.088,535.048,336.269
83239.283,301.807,0.961,19.857,189.430,0.016,198.455,200.525,201.985,203.572,202.130,199.628,199.827,198.532,202.082,203.232,206.433,199.174,205.107,203.684,201.820,200.901,-19.951,-2.634,-0.944,-0.088,535.048,336.269
83243.315,301.806,0.961,19.857,189.430,0.176,197.589,199.744,202.306,202.631,202.563,199.628,199.720,198.532,200.852,203.337,205.483,199.281,205.840,203.266,202.547,200.901,-19.972,-2.596,-0.934,-0.088,535.048,336.269
83239.283,301.809,0.961,19.861,189.509,0.176,198.347,200.972,202.092,203.467,202.671,199.940,199.613,199.283,201.747,202.293,205.694,199.281,204.898,203.684,201.509,201.240,-19.961,-2.615,-0.944,-0.088,535.048,336.269
83243.315,301.806,0.961,19.853,189.351,0.016,198.671,200.748,203.269,203.049,202.887,199.940,200.041,198.961,201.635,203.337,205.483,199.174,204.930,202.952,201.924,201.578,-19.919,-2.634,-0.944,-0.089,535.048,336.269
83239.283,301.807,0.961,19.861,189.509,0.016,198.130,200.190,202.841,203.781,201.806,199.836,199.934,199.069,202.082,203.128,205.483,199.174,205.244,203.894,201.924,201.465,-19.951,-2.634,-0.964,-0.088,535.048,336.269
83247.346,301.806,0.961,19.860,189.509,0.336,198.347,200.190,203.162,202.840,202.779,200.252,200.255,199.176,201.971,203.232,205.589,199.600,205.244,203.894,202.755,200.788,-19.961,-2.615,-0.964,-0.087,535.048,336.269
83243.315,301.806,0.961,19.861,189.509,0.016,197.913,199.520,202.627,202.840,202.022,199.316,198.972,197.996,201.300,201.771,205.061,198.855,204.511,202.533,201.406,199.999,-19.940,-2.615,-0.924,-0.087,535.048,336.269
83243.315,301.809,0.961,19.853,189.351,0.176,196.505,198.627,201.770,201.063,201.590,198.380,198.330,197.782,200.517,201.562,203.476,198.429,203.673,201.486,200.887,199.886,-19.961,-2.615,-0.944,-0.088,535.048,336.269
83239.283,301.806,0.961,19.861,189.509,-0.144,197.263,198.627,201.021,201.585,200.616,198.069,198.758,197.353,199.846,201.249,204.215,196.940,203.568,202.533,200.679,200.563,-19.972,-2.634,-0.944,-0.088,535.048,336.269
83239.283,301.806,0.961,19.861,189.509,-0.304,198.021,200.190,201.771,202.108,201.049,197.965,198.651,197.889,200.517,201.667,204.110,198.110,203.464,202.219,201.198,200.112,-19.961,-2.615,-0.944,-0.087,535.048,336.269
83239.283,301.809,0.961,19.857,189.430,-0.144,197.155,199.632,202.306,202.108,201.698,199.108,198.758,198.425,200.964,201.875,204.427,198.855,204.301,202.533,201.302,200.563,-19.951,-2.654,-0.944,-0.088,535.048,336.269
83243.315,301.823,0.961,20.745,206.738,-0.144,215.452,217.943,220.610,221.242,220.407,217.512,217.050,216.123,219.675,220.874,223.759,217.048,222.801,221.477,219.780,219.062,-16.036,-2.538,-0.741,-0.084,535.048,336.269
83243.315,301.820,0.961,20.744,206.738,-0.304,215.777,216.939,220.396,220.719,219.866,217.720,217.478,216.552,218.220,220.665,222.913,216.835,223.220,220.954,220.092,218.836,-16.025,-2.557,-0.751,-0.084,535.048,336.269
83239.283,301.818,0.961,20.745,206.738,-0.144,215.777,218.502,219.860,220.301,219.758,216.992,217.050,216.873,219.451,219.934,222.808,217.155,222.696,220.849,218.846,217.934,-16.036,-2.557,-0.751,-0.085,535.048,336.269
83239.283,301.820,0.961,20.749,206.817,-0.144,215.777,217.274,220.610,219.882,219.974,217.408,216.836,216.659,219.339,220.978,222.385,216.091,222.696,220.430,219.261,218.272,-16.046,-2.538,-0.730,-0.086,535.048,336.269
83251.377,301.830,0.961,20.752,206.896,-0.144,215.452,217.497,219.218,220.300,218.244,216.992,216.729,215.908,218.780,220.039,223.019,216.303,221.963,220.640,219.053,218.949,-16.036,-2.596,-0.751,-0.084,535.048,336.269
83243.315,301.822,0.961,20.749,206.817,-0.144,215.452,218.278,220.395,221.032,220.191,217.408,217.371,217.088,218.220,220.665,222.597,216.623,222.487,220.744,218.950,218.272,-16.046,-2.596,-0.741,-0.085,535.048,336.269
83243.315,301.820,0.961,20.748,206.817,-0.144,215.344,218.167,219.860,219.987,219.759,217.096,216.194,216.015,219.115,219.621,222.808,216.835,222.487,220.326,219.469,218.723,-16.025,-2.577,-0.741,-0.085,535.048,336.269
83239.283,301.822,0.961,20.745,206.738,-0.304,215.344,217.943,220.395,220.196,220.624,218.032,217.906,216.980,219.563,220.874,222.385,216.942,222.906,220.954,219.676,218.159,-16.025,-2.577,-0.720,-0.084,535.048,336.269
83243.315,301.822,0.961,20.741,206.659,0.016,216.102,217.050,219.539,220.196,218.893,217.096,216.622,216.015,218.857,220.143,222.597,215.878,222.696,220.954,219.053,218.272,-16.036,-2.557,-0.741,-0.085,535.048,336.269
83247.346,301.822,0.961,20.748,206.817,0.016,215.885,217.720,220.074,220.509,220.083,216.368,216.836,216.122,218.522,219.934,221.857,215.771,221.544,219.593,218.534,216.355,-16.025,-2.538,-0.741,-0.085,535.048,336.269
83251.377,301.818,0.961,20.743,206.738,-0.144,215.236,217.162,219.004,219.568,219.001,216.680,215.980,215.693,218.075,219.517,221.964,216.091,222.068,219.384,218.223,218.159,-16.025,-2.596,-0.751,-0.085,535.048,336.269
